full_name,abbreviation,certainty,full_name_pointing_to_abbreviation_count,abbreviation_pointing_to_full_name_count,full_names_pointing_to_abbreviation_sum,full_name_pointing_to_abbreviation_share,abbreviations_pointing_to_full_name_sum,abbreviation_pointing_to_full_name_share,frequency_score,frequency_score_normalized,wasserstein_distance,n_departments,n_not_overlapping_departments,penalization_score,department_score,wasserstein_distance_normalized,penalization_score_normalized,department_score_normalized,score,normalized_score
Thomas Sparrer,ttr,0.6,2,2,35,0.05714285714285714,412,0.0048543689320388345,0.0002773925104022191,0.00024824522892201277,,3,3,,0.0,,,0.3839490270782652,-0.9841972723071871,0.7582391304442229
Thomas Sparrer,thomas,0.9,51,51,51,1.0,412,0.12378640776699029,0.12378640776699029,0.12376086143641993,,4,4,,0.0,,,0.3839490270782652,-1.407709888514685,0.589842818297304
Thomas Sparrer,tsa,0.8,324,324,324,1.0,412,0.7864077669902912,0.7864077669902912,0.7864015396299306,1.0,7,6,0.8571428571428571,0.09507962918944612,1.0,0.9049203708105539,0.44252292514546127,-2.028924464775392,0.34283661425317086
Alexander Bley,bly,0.4,25,25,25,1.0,25,1.0,1.0,1.0,0.8723327305605786,7,3,0.42857142857142855,0.3037405452358821,0.823588417829179,0.5198478725932969,0.5710686854866086,-1.9710686854866086,0.3658411234360657
Ulrike Witt,uw,0.8,24,24,24,1.0,24,1.0,1.0,1.0,0.9364263979321401,2,0,-0.1,0.867228399174355,0.9121535239663683,0.04492512479201333,0.9182059261349851,-2.718205926134985,0.06876577980292811
Reik Anton,ra,0.8,586,586,586,1.0,586,1.0,1.0,1.0,0.7319495648367929,19,14,0.7368421052631579,-0.16722392937055564,0.6296059156246279,0.7968298449951835,0.280930562693739,-2.080930562693739,0.3221580446817972
Christiane Lösch,chl,0.661,372,372,377,0.986737400530504,372,1.0,0.986737400530504,0.9867370138545231,0.46248173452865204,21,14,0.6666666666666666,-0.4765237741704888,0.25725326409906196,0.7337770382695508,0.09038609238019862,-1.7381231062347218,0.4584645187630336
Ulrich Langer,chl,0.305,5,5,377,0.013262599469496022,5,1.0,0.013262599469496022,0.013233830776515744,0.4699980930991376,19,14,0.7368421052631579,-0.5291904207361617,0.2676394242590217,0.7968298449951835,0.05794075352289067,-0.3761745842994064,1.0
Roland Heinrich,rohe,0.8,171,171,176,0.9715909090909091,171,1.0,0.9715909090909091,0.9715900808133817,1.0,5,4,0.8,0.14642262895174696,1.0,0.853577371048253,0.4741528301017471,-2.245742910915129,0.2566256601089655
Roland Herold,rohe,0.762,5,5,176,0.028409090909090908,5,1.0,0.028409090909090908,0.028380763817657022,,8,8,,0.0,,,0.3839490270782652,-1.1743297908959223,0.6826389860228779
Thomas Haegeler,th,0.8,27,27,27,1.0,596,0.04530201342281879,0.04530201342281879,0.04527417885077362,1.0,4,3,0.75,0.19134775374376034,1.0,0.8086522462562397,0.5018289969384973,-1.3471031757892709,0.6139411486037314
Thomas Haegeler,thl,0.727,328,328,329,0.9969604863221885,596,0.5503355704697986,0.5486628179759695,0.5486496590739016,1.0,9,8,0.8888888888888888,0.06655574043261236,1.0,0.9334442595673876,0.4249507557253025,-1.7006004147992042,0.4733842227287642
Thomas Haegeler,haeg,0.4,38,38,91,0.4175824175824176,596,0.06375838926174497,0.026624382329080317,0.026596003203809292,1.0,2,1,0.4,0.5058236272878536,1.0,0.4941763727121465,0.6955621647957484,-1.1221581679995576,0.7033833713333809
Thomas Haegeler,the,0.747,203,203,203,1.0,596,0.34060402684563756,0.34060402684563756,0.34058480191274876,1.0,9,8,0.8888888888888888,0.06655574043261236,1.0,0.9334442595673876,0.4249507557253025,-1.5125355576380515,0.548162227393586
Mathias Wöbking,mwö,0.8,134,134,134,1.0,134,1.0,1.0,1.0,0.5823873031621257,7,3,0.42857142857142855,-0.09690820220855728,0.4229396703847396,0.5198478725932969,0.3242486348235873,-2.124248634823587,0.3049339920401005
ter Vehn,tv,0.8,40,40,269,0.14869888475836432,40,1.0,0.14869888475836432,0.14867406476025238,0.7874726213271253,10,7,0.7,-0.057399033544160316,0.706328087920066,0.7637271214642263,0.348588296618618,-1.2972623613788705,0.6337587621054701
Jörg ter Vehn,tv,0.6,208,208,269,0.7732342007434945,237,0.8776371308016878,0.6786190453782568,0.6786096753979477,0.8374098797446712,9,2,0.2222222222222222,0.44088916723191096,0.7753317629057879,0.3344425956738769,0.6555592275021374,-1.934168902900085,0.3805131475241255
Jörg ter Vehn,ttr,0.6,28,28,35,0.8,237,0.11814345991561181,0.09451476793248946,0.09448836817645961,,8,8,,0.0,,,0.3839490270782652,-1.0784373952547248,0.720767545057349
Jörg ter Vehn,ter vehn,0.5,1,1,1,1.0,237,0.004219409282700422,0.004219409282700422,0.004190376932173663,1.0,7,6,0.8571428571428571,0.09507962918944612,1.0,0.9049203708105539,0.44252292514546127,-0.9467133020776348,0.7731434381548316
Evelyn ter Vehn,tv,0.6,21,21,269,0.07806691449814127,1160,0.01810344827586207,0.0014132803486732472,0.0013841661844220643,0.8286672752423568,18,14,0.7777777777777778,-0.0703594819188923,0.763251166999577,0.8336106489184693,0.34060399978786243,-0.9419881659722844,0.7750222381340591
Evelyn ter Vehn,lyn,0.3,1139,1139,1139,1.0,1160,0.9818965517241379,0.9818965517241379,0.9818960239114239,0.4946029207722879,22,9,0.4090909090909091,-0.20070601913484215,0.30163855808494305,0.5023445772197852,0.26030388871899746,-1.5421999126304216,0.5363671407969575
Jenifer Hochhaus,joh,0.6,4,4,23,0.17391304347826086,273,0.014652014652014652,0.0025481764612199395,0.0025190953852836503,1.0,4,3,0.75,0.19134775374376034,1.0,0.8086522462562397,0.5018289969384973,-1.104348092323781,0.7104649810613634
Jenifer Hochhaus,jca,0.6,269,269,269,1.0,273,0.9853479853479854,0.9853479853479854,0.9853475581630922,,11,11,,0.0,,,0.3839490270782652,-1.9692965852413573,0.36654574269564577
Johannes Angermann,joh,0.589,1,1,23,0.043478260869565216,262,0.003816793893129771,0.0001659475605708596,0.00013679702987202204,,14,14,,0.0,,,0.3839490270782652,-0.9730858241081373,0.7626572441620317
Johannes Angermann,jas,0.8,261,261,261,1.0,262,0.9961832061068703,0.9961832061068703,0.9961830948268361,0.6643202306686008,12,8,0.6666666666666666,-0.19762183945085432,0.5361551988186964,0.7337770382695508,0.2622039006139836,-2.0583869954408196,0.33112177667642506
Josephine Heinze,joh,0.639,14,14,23,0.6086956521739131,1382,0.010130246020260492,0.006166236707984648,0.006137261117929777,1.0,11,10,0.9090909090909091,0.04840417486008164,1.0,0.9515958251399184,0.4137684660942923,-1.0589057272122222,0.7285336911945961
Josephine Heinze,jhz,0.8,1368,1368,1368,1.0,1382,0.9898697539797395,0.9898697539797395,0.9898694586286791,0.6940800923685573,27,19,0.7037037037037037,-0.18977731149316912,0.5772775969926879,0.767054908485857,0.2670365296944273,-2.0569059883231064,0.33171065201884
Frank Pfeifer,fp,0.9,41,41,60,0.6833333333333333,41,1.0,0.6833333333333333,0.683324100799829,0.6035643564356437,7,4,0.5714285714285714,-0.19600309194073356,0.4522022800583157,0.6482053719990493,0.26320113159250813,-1.8465252323923371,0.4153618635522057
Frank Prenzel,fp,0.9,13,13,60,0.21666666666666667,14,0.9285714285714286,0.2011904761904762,0.2011671866040798,0.39757703978119446,7,3,0.42857142857142855,-0.3522803982897643,0.16756747430353255,0.5198478725932969,0.16692634497059972,-1.2680935315746795,0.6453568188827452
Frank Prenzel,frank,0.6,1,1,34,0.029411764705882353,14,0.07142857142857142,0.0021008403361344537,0.0020717462179483882,1.0,9,8,0.8888888888888888,0.06655574043261236,1.0,0.9334442595673876,0.4249507557253025,-1.0270225019432508,0.741211040933839
Catrin Steinbach,cs,0.9,2,2,27,0.07407407407407407,2,1.0,0.07407407407407407,0.07404707836207296,1.0,2,1,0.4,0.5058236272878536,1.0,0.4941763727121465,0.6955621647957484,-1.6696092431578213,0.48570687573555
Christoph Springer,cs,0.9,23,23,27,0.8518518518518519,24,0.9583333333333334,0.8163580246913581,0.8163526705418112,1.0,3,2,0.6166666666666667,0.3111480865224625,1.0,0.6888519134775375,0.5756321085031644,-2.2919847790449754,0.23823905304733523
Christoph Springer,ps,0.383,1,1,96,0.010416666666666666,24,0.041666666666666664,0.00043402777777777775,0.0004048850630565841,1.0,11,10,0.9090909090909091,0.04840417486008164,1.0,0.9515958251399184,0.4137684660942923,-0.7971733511573489,0.8326032400353724
Christian Kunze,cs,0.6,2,2,27,0.07407407407407407,2,1.0,0.07407407407407407,0.07404707836207296,,3,3,,0.0,,,0.3839490270782652,-1.0579961054403382,0.7288953733404682
Frank Döring,fd,0.8,113,113,113,1.0,145,0.7793103448275862,0.7793103448275862,0.7793039105392637,0.6957169819672988,6,2,0.3333333333333333,0.14526325688839087,0.5795394632111862,0.43427620632279534,0.4734385978141383,-2.052742508353402,0.3333661273122898
Frank Döring,döring,0.4,28,28,28,1.0,145,0.19310344827586207,0.19310344827586207,0.19307992290918305,0.6784898289790378,6,2,0.3333333333333333,0.12145864879813978,0.5557348551209351,0.43427620632279534,0.45877374584011854,-1.0518536687493016,0.7313377177873209
Frank Döring,frank,0.6,4,4,34,0.11764705882352941,145,0.027586206896551724,0.0032454361054766734,0.0032163753584025746,0.6784898289790378,8,4,0.5,-0.02829176717523796,0.5557348551209351,0.5840266222961731,0.3665198563842847,-0.9697362317426873,0.7639891029543112
Nora Ernst,noe,0.659,110,110,130,0.8461538461538461,110,1.0,0.8461538461538461,0.8461493607124675,0.9423650975889782,6,4,0.6666666666666666,0.18658262503934697,0.9203596633088977,0.7337770382695508,0.49889343476404613,-2.0040427954765136,0.3527300181085532
Ines Christ,ic,0.8,407,407,407,1.0,407,1.0,1.0,1.0,0.9861609431060994,19,17,0.8947368421052632,0.04217842815698736,0.9808770882848445,0.9386986601278572,0.4099330887806868,-2.2099330887806867,0.270864296114847
Kathrin Haase,kh,0.8,37,37,37,1.0,37,1.0,1.0,1.0,0.9697487191998048,2,0,-0.1,0.9132734304673793,0.9581985552593927,0.04492512479201333,0.9465720124612645,-2.7465720124612645,0.05748690841968158
Ilka Fischer,if,0.8,38,38,38,1.0,94,0.40425531914893614,0.40425531914893614,0.4042379499929593,0.9012179475024807,3,0,-0.04999999999999999,0.7736519757891157,0.8635022253731424,0.08985024958402665,0.8605580794659723,-2.0647960294589316,0.3285734282878013
Ilka Fischer,ie,0.473,15,15,86,0.1744186046511628,94,0.1595744680851064,0.027832756061355768,0.02780441216666675,0.6197215835563429,8,5,0.625,-0.22181097764678182,0.47452845662942456,0.6963394342762064,0.24730215849424414,-0.7481065706609109,0.8521130835874102
Ilka Fischer,isc,0.515,41,41,41,1.0,94,0.43617021276595747,0.43617021276595747,0.4361537741004794,,7,7,,0.0,,,0.3839490270782652,-1.3351028011787447,0.6187127156160445
Thomas Lieb,thl,0.9,1,1,329,0.00303951367781155,1,1.0,0.00303951367781155,0.003010446926993095,0.6623603518757379,10,3,0.3,0.12912090060208198,0.5334470237302018,0.40432612312811983,0.46349408351870847,-1.3665045304457017,0.6062268174368017
Silke Hoffmann,kfm,0.3,2,2,37,0.05405405405405406,2,1.0,0.05405405405405406,0.05402647465098266,,4,4,,0.0,,,0.3839490270782652,-0.7379755017292479,0.8561413806933514
Peter Korfmacher,kfm,0.4,35,35,37,0.9459459459459459,263,0.13307984790874525,0.12588634261638063,0.12586085751018558,0.7576389585958964,3,0,-0.04999999999999999,0.5752534613482941,0.6651037109323208,0.08985024958402665,0.7383344816184774,-1.264195339128663,0.6469068110360523
Peter Korfmacher,pm,0.513,228,228,425,0.5364705882352941,263,0.8669201520912547,0.4650771639454261,0.4650615680727752,,28,28,,0.0,,,0.3839490270782652,-1.3620105951510404,0.6080136877723883
Saskia Grätz,ski,0.6,3,3,24,0.125,97,0.030927835051546393,0.003865979381443299,0.0038369367265373676,,2,2,,0.0,,,0.3839490270782652,-0.9877859638048025,0.7568122014921573
Saskia Grätz,saskia,0.6,35,35,35,1.0,97,0.36082474226804123,0.36082474226804123,0.3608061068775712,1.0,1,0,-0.15000000000000002,1.0,1.0,0.0,1.0,-1.9608061068775713,0.3699217111794849
Saskia Grätz,grätz,0.4,34,34,34,1.0,97,0.35051546391752575,0.35051546391752575,0.3504965279562417,1.0,1,0,-0.15000000000000002,1.0,1.0,0.0,1.0,-1.7504965279562417,0.45354462144049046
Saskia Grätz,sag,0.605,25,25,25,1.0,97,0.25773195876288657,0.25773195876288657,0.2577103176642762,,4,4,,0.0,,,0.3839490270782652,-1.2466593447425414,0.6538794410627459
Axel Kaminski,ski,0.5,20,20,24,0.8333333333333334,20,1.0,0.8333333333333334,0.8333284741051732,,2,2,,0.0,,,0.3839490270782652,-1.7172775011834385,0.4667531101314368
Sebastian Kositz,ski,0.503,1,1,24,0.041666666666666664,2,0.5,0.020833333333333332,0.020804785367892164,,1,1,,0.0,,,0.3839490270782652,-0.9077538124461574,0.7886344391923368
Sebastian Kositz,sk,0.8,1,1,67,0.014925373134328358,2,0.5,0.007462686567164179,0.0074337487755832925,,6,6,,0.0,,,0.3839490270782652,-1.1913827758538487,0.6758584093219355
Michael Graul,haeg,0.412,3,3,91,0.03296703296703297,3,1.0,0.03296703296703297,0.032938838764081484,,3,3,,0.0,,,0.3839490270782652,-0.8288878658423466,0.819992972690075
Hanna Gerwig,haeg,0.6,50,50,91,0.5494505494505495,156,0.32051282051282054,0.1761059453367146,0.17608192440156595,,5,5,,0.0,,,0.3839490270782652,-1.160030951479831,0.688324464408889
Hanna Gerwig,hgw,0.8,105,105,105,1.0,156,0.6730769230769231,0.6730769230769231,0.6730673915139935,0.9439930100480559,10,6,0.6,0.24873225296886003,0.9226091248490598,0.6738768718801997,0.5371807735167465,-2.01024816503074,0.35026265041169924
Hanna Gerwig,nag,0.404,1,1,21,0.047619047619047616,156,0.00641025641025641,0.0003052503052503052,0.0002761038359743861,,8,8,,0.0,,,0.3839490270782652,-0.7882251309142396,0.8361612150083771
Regina Katzer,rk,0.8,26,26,30,0.8666666666666667,26,1.0,0.8666666666666667,0.8666627792841385,0.7260563684233243,10,7,0.7,-0.14226446846210394,0.6214626530021223,0.7637271214642263,0.29630686286999264,-1.962969642154131,0.3690614502384179
Rainer Küster,rk,0.9,4,4,30,0.13333333333333333,4,1.0,0.13333333333333333,0.1333080653469003,0.7710280373831775,7,3,0.42857142857142855,0.16375696696067754,0.6836048395539744,0.5198478725932969,0.484831665897103,-1.5181397312440033,0.5459339061305165
Roger Dietze,red,0.884,146,146,151,0.9668874172185431,202,0.7227722772277227,0.6988394203658777,0.6988306399180618,,15,15,,0.0,,,0.3839490270782652,-1.966779666996327,0.3675465151265449
Roger Dietze,roger,0.6,56,56,56,1.0,202,0.27722772277227725,0.27722772277227725,0.2772066500798598,1.0,5,4,0.8,0.14642262895174696,1.0,0.853577371048253,0.4741528301017471,-1.351359480181607,0.612248764633066
Reinhard Rädler,red,0.7,5,5,151,0.033112582781456956,5,1.0,0.033112582781456956,0.03308439282206402,,11,11,,0.0,,,0.3839490270782652,-1.1170334199003293,0.7054210643030023
Mario Beck,mabe,0.52,19,19,20,0.95,87,0.21839080459770116,0.2074712643678161,0.2074481579001164,1.0,5,4,0.8,0.14642262895174696,1.0,0.853577371048253,0.4741528301017471,-1.2016009880018634,0.6717954624896327
Mario Beck,beck,0.302,31,31,36,0.8611111111111112,87,0.3563218390804598,0.30683269476372926,0.3068124852151933,0.9130951202613085,5,2,0.4,0.3857378182908801,0.8799141910030266,0.4941763727121465,0.6215831853290692,-1.2303956705442625,0.6603461734625367
Mario Beck,mario,0.6,37,37,37,1.0,87,0.42528735632183906,0.42528735632183906,0.425270600362666,0.9090705487122062,5,2,0.4,0.38017663539996155,0.874353008112108,0.4941763727121465,0.6181572131985231,-1.643427813561189,0.49611708790416925
Michael Frömmert,maf,0.9,667,667,999,0.6676676676676677,694,0.9610951008645533,0.6416921244010582,0.6416816778027433,0.7439130434782608,26,22,0.8461538461538461,-0.24890957764524657,0.6461371393648648,0.8950467170101114,0.23060803960037302,-1.7722897174031162,0.444879253297184
Michael Frömmert,mf,0.8,27,27,28,0.9642857142857143,694,0.03890489913544669,0.03751543845203788,0.037487376859526494,0.9470198675496689,4,2,0.5,0.3427650367545644,0.9267916590507375,0.5840266222961731,0.5951097614544688,-1.4325971383139955,0.5799471955335427
Manfred Hainich,maf,0.6,325,325,999,0.3253253253253253,326,0.9969325153374233,0.3243273948795421,0.32430769539544285,1.0,26,25,0.9615384615384616,0.0012799180852425263,1.0,0.9987200819147575,0.38473752185993904,-1.309045217255382,0.6290736844944858
Manfred Hainich,mf,0.573,1,1,28,0.03571428571428571,326,0.003067484662576687,0.00010955302366345311,8.040084876108462e-05,,3,3,,0.0,,,0.3839490270782652,-0.9570294279270263,0.7690415590556033
Thomas Fritz,maf,0.6,7,7,999,0.007007007007007007,7,1.0,0.007007007007007007,0.006978055929920416,0.878942541568643,26,24,0.9230769230769231,-0.13144038978638295,0.832721903826826,0.9641622936132089,0.30297504706915196,-0.9099531029990724,0.7877599613036569
Robert Berlin,rob,0.703,228,228,230,0.991304347826087,228,1.0,0.991304347826087,0.9913040943011395,0.64557809217498,11,5,0.45454545454545453,-0.03292842726538936,0.5102571724925897,0.5431855997579791,0.3636634374246395,-2.057967531725779,0.3312885630718926
Robert Büssow,rob,0.63,2,2,230,0.008695652173913044,2,1.0,0.008695652173913044,0.008666750329899338,1.0,11,10,0.9090909090909091,0.04840417486008164,1.0,0.9515958251399184,0.4137684660942923,-1.0524352164241917,0.7311064838640766
Benjamin Winkler,bw,0.8,68,68,68,1.0,68,1.0,1.0,1.0,0.8986700443318556,8,6,0.75,0.05132926757100942,0.8599815138272491,0.8086522462562397,0.41557047230474564,-2.2155704723047456,0.26862276998485757
Annett Böhm,abö,0.635,1,1,32,0.03125,1,1.0,0.03125,0.031221755736318843,0.8015978695073235,3,1,0.2833333333333333,0.33649537935179713,0.7258464608825792,0.3893510815307821,0.5912473329116081,-1.257469088647927,0.6495812904545767
Tatjana Böhme-Mehner,abö,0.6,1,1,32,0.03125,1,1.0,0.03125,0.031221755736318843,,4,4,,0.0,,,0.3839490270782652,-1.015170782814584,0.7459234998252426
André Böhmer,abö,0.8,30,30,32,0.9375,30,1.0,0.9375,0.9374981777894399,0.6651682547722308,3,0,-0.04999999999999999,0.4474767552464789,0.5373270048305056,0.08985024958402665,0.6596175175077195,-2.3971156952971593,0.1964370903383412
Dominik Brüggemann,dbr,0.8,97,97,101,0.9603960396039604,97,1.0,0.9603960396039604,0.9603948849358827,0.6372549019607843,6,3,0.5,-0.08527049592795183,0.49875612636822125,0.5840266222961731,0.3314180551003317,-2.091812940036214,0.3178310136991685
Ingrid Hildebrandt,dbr,0.3,4,4,101,0.039603960396039604,4,1.0,0.039603960396039604,0.039575959695156086,,11,11,,0.0,,,0.3839490270782652,-0.7235249867734213,0.8618871680301633
Anne Grimm,agri,0.56,683,683,810,0.8432098765432099,683,1.0,0.8432098765432099,0.843205305269311,0.2763101613373659,21,10,0.47619047619047616,-0.5626337057285477,0.0,0.5626337057285477,0.03733798526563248,-1.4405432905349436,0.5767876610154254
Sabine Kreuz,sk,0.8,66,66,67,0.9850746268656716,144,0.4583333333333333,0.4514925373134328,0.45147654537598025,0.7048991204932847,6,2,0.3333333333333333,0.15795120417663028,0.5922274104994256,0.43427620632279534,0.4812550200854379,-1.7327315654614184,0.46060829334794284
Sabine Kreuz,kreuz,0.4,33,33,33,1.0,144,0.22916666666666666,0.22916666666666666,0.22914419273642575,0.6858657794874461,4,0,0.0,0.4311516240006841,0.565926998376724,0.13477537437603995,0.6495604045206725,-1.2787045972570983,0.6411376663463482
Sabine Kreuz,sabine,0.6,32,32,32,1.0,144,0.2222222222222222,0.2222222222222222,0.22219954582414128,0.6864343807575248,4,0,0.0,0.43193732146346664,0.5667126958395066,0.13477537437603995,0.6500444342070419,-1.472243980031183,0.5641828908164054
Anne Kunze,aku,0.8,233,233,233,1.0,233,1.0,1.0,1.0,0.736727656798484,15,8,0.5333333333333333,0.02223161313355182,0.6362083186244004,0.6139767054908486,0.39764483397880945,-2.1976448339788095,0.2757503295225129
Christine Jacob,cj,0.8,342,342,342,1.0,342,1.0,1.0,1.0,1.0,3,2,0.6166666666666667,0.3111480865224625,1.0,0.6888519134775375,0.5756321085031644,-2.375632108503164,0.20497935484085728
Peggy Hamfler,pm,0.6,8,8,425,0.018823529411764704,8,1.0,0.018823529411764704,0.018794922849748662,,26,26,,0.0,,,0.3839490270782652,-1.0027439499280137,0.7508646343975812
Pia Siemer,pm,0.6,3,3,425,0.007058823529411765,13,0.23076923076923078,0.0016289592760180998,0.0015998513999656207,0.6991037131882202,26,24,0.9230769230769231,-0.37994302001919356,0.5842192735940154,0.9641622936132089,0.14988475994061892,-0.7514846113405845,0.8507699132284413
Pia Siemer,ps,0.9,10,10,96,0.10416666666666667,13,0.7692307692307693,0.08012820512820513,0.08010138592662865,0.8583529411764705,10,7,0.7,0.04054391944842395,0.8042710409126502,0.7637271214642263,0.40892614810052724,-1.3890275340271558,0.5972712619316253
Petra Mewes,pm,0.8,186,186,425,0.4376470588235294,186,1.0,0.4376470588235294,0.437630663216043,1.0,27,26,0.9629629629629629,0.0,1.0,1.0,0.3839490270782652,-1.6215796902943083,0.504804298732551
Ekkehard Schulreich,es,0.8,798,798,798,1.0,1128,0.7074468085106383,0.7074468085106383,0.7074382790143997,0.7747586506128648,8,3,0.375,0.21704601833728276,0.6887598286534226,0.4717138103161398,0.5176604378437369,-2.0250987168581367,0.34435780114540243
Ekkehard Schulreich,hs,0.6,5,5,127,0.03937007874015748,1128,0.004432624113475178,0.0001745127603730385,0.0001453624793957614,0.4318134061777684,7,3,0.42857142857142855,-0.3049723326413062,0.21487553995199069,0.5198478725932969,0.19607052484037765,-0.7962158873197734,0.832983945055935
Ekkehard Schulreich,dei,0.3,325,325,325,1.0,1128,0.28812056737588654,0.28812056737588654,0.2880998122683725,1.0,10,9,0.9,0.056572379367720416,1.0,0.9434276206322796,0.41880049642824685,-1.0069003086966193,0.7492119906230927
Inge Engelhardt,ie,0.8,71,71,86,0.8255813953488372,71,1.0,0.8255813953488372,0.8255763101100649,0.7058148117772493,8,6,0.75,-0.21515952673208505,0.5934927195241546,0.8086522462562397,0.25139979130158424,-1.8769761014116493,0.40325404468617065
Alexander Prautzsch,allner,0.45,57,57,73,0.7808219178082192,60,0.95,0.7417808219178081,0.7417732934423983,,3,3,,0.0,,,0.3839490270782652,-1.5757223205206636,0.5230380222607678
Alexander Prautzsch,ap,0.9,3,3,297,0.010101010101010102,60,0.05,0.0005050505050505052,0.0004759098610231298,1.0,3,2,0.6166666666666667,0.3111480865224625,1.0,0.6888519134775375,0.5756321085031644,-1.4761080183641875,0.5626464789590702
Jürgen Kleindienst,jkl,0.8,81,81,81,1.0,81,1.0,1.0,1.0,0.8101824091456752,3,1,0.2833333333333333,0.3483575600537064,0.7377086415844885,0.3893510815307821,0.5985550408739927,-2.3985550408739926,0.19586478038164096
Simone Prenzel,sie,0.466,20,20,20,1.0,219,0.091324200913242,0.091324200913242,0.09129770813505352,,7,7,,0.0,,,0.3839490270782652,-0.9412467352133188,0.7753170444768788
Simone Prenzel,sp,0.8,199,199,199,1.0,219,0.908675799086758,0.908675799086758,0.9086731364959852,0.9482775643364597,6,2,0.3333333333333333,0.49425334749943,0.9285295538222254,0.43427620632279534,0.6884342826751133,-2.397107419171099,0.1964403810764541
Olaf Büchel,obü,0.8,254,254,254,1.0,254,1.0,1.0,1.0,1.0,1,0,-0.15000000000000002,1.0,1.0,0.0,1.0,-2.8,0.036242969697094646
Steffi Robak,sro,0.533,81,81,81,1.0,168,0.48214285714285715,0.48214285714285715,0.482127758826788,1.0,1,0,-0.15000000000000002,1.0,1.0,0.0,1.0,-2.0151277588267877,0.3483224352478921
Steffi Robak,ttr,0.6,4,4,35,0.11428571428571428,168,0.023809523809523808,0.0027210884353741495,0.0026920124007502647,,2,2,,0.0,,,0.3839490270782652,-0.9866410394790154,0.757267444209308
Steffi Robak,iro,0.5,83,83,83,1.0,168,0.49404761904761907,0.49404761904761907,0.49403286781927563,,8,8,,0.0,,,0.3839490270782652,-1.3779818948975409,0.6016632087675645
Björn Meine,bm,0.8,200,200,200,1.0,200,1.0,1.0,1.0,0.813724209051334,12,7,0.5833333333333334,0.08370089674602621,0.7426027270288882,0.658901830282862,0.4355130459530763,-2.235513045953076,0.26069324031188124
Dirk Wurzel,diw,0.9,112,112,113,0.9911504424778761,112,1.0,0.9911504424778761,0.9911501844657614,1.0,1,0,-0.15000000000000002,1.0,1.0,0.0,1.0,-2.8911501844657614,0.0
Alexander Laboda,ala,0.546,208,208,239,0.8702928870292888,208,1.0,0.8702928870292888,0.8702891053705532,0.8858286033311622,11,7,0.6363636363636364,0.135687425260263,0.8422371151710178,0.7065496899107548,0.4675393974230954,-1.8838285027936488,0.40052940537692794
Uwe Hofmann,uh,0.9,14,14,25,0.56,14,1.0,0.56,0.5599871716376571,,1,1,,0.0,,,0.3839490270782652,-1.8439361987159222,0.4163913103890831
Ulrich Milde,uh,0.322,10,10,25,0.4,10,1.0,0.4,0.39998250677862335,,7,7,,0.0,,,0.3839490270782652,-1.1059315338568885,0.7098353759339805
Ulf Heise,uh,0.9,1,1,25,0.04,1,1.0,0.04,0.03997201084579726,,2,2,,0.0,,,0.3839490270782652,-1.3239210379240625,0.6231587878777167
André Neumann,an,0.8,113,113,113,1.0,113,1.0,1.0,1.0,1.0,3,2,0.6166666666666667,0.3111480865224625,1.0,0.6888519134775375,0.5756321085031644,-2.375632108503164,0.20497935484085728
Clemens Haug,chg,0.8,675,675,1274,0.5298273155416012,675,1.0,0.5298273155416012,0.5298136074835104,0.9466608329024304,23,21,0.9130434782608695,-0.02885167609849848,0.9262955423056106,0.9551472184041091,0.3661749239473625,-1.695988531430873,0.4752179913617586
Thomas Lang,lang,0.4,26,26,40,0.65,52,0.5,0.325,0.32498032012595124,0.9877675840978591,2,0,-0.1,0.9381720319612914,0.9830971567533047,0.04492512479201333,0.9619108201359795,-1.6868911402619307,0.47883527940556325
Thomas Lang,thlang,0.8,26,26,26,1.0,52,0.5,0.5,0.49998542231551946,1.0,2,1,0.4,0.5058236272878536,1.0,0.4941763727121465,0.6955621647957484,-1.9955475871112678,0.3561078673269249
Juliane Lange,lang,0.4,14,14,40,0.35,14,1.0,0.35,0.34998104901017524,,2,2,,0.0,,,0.3839490270782652,-1.1339300760884403,0.6987026467616976
Florian Theis,flo,0.6,3,3,50,0.06,3,1.0,0.06,0.05997259395317648,0.8878990348923533,5,3,0.6,0.1712211810165949,0.8450980528967946,0.6738768718801997,0.489430002228347,-1.1494025961815235,0.6925504916107451
Florian Reinke,flo,0.6,47,47,50,0.94,86,0.5465116279069767,0.513720930232558,0.5137067525868608,0.9177309177309175,6,3,0.5,0.3022933481194484,0.8863199704156215,0.5840266222961731,0.57017713829502,-1.683883890881881,0.48003101640589474
Florian Reinke,fr,0.8,39,39,39,1.0,86,0.45348837209302323,0.45348837209302323,0.45347243834487005,1.0,4,3,0.75,0.19134775374376034,1.0,0.8086522462562397,0.5018289969384973,-1.7553014352833674,0.4516341029739066
Frank Hörügel,frank,0.6,28,28,34,0.8235294117647058,28,1.0,0.8235294117647058,0.823524266699595,0.8057700530724149,6,4,0.6666666666666666,-0.0021654231148022784,0.7316116151547485,0.7337770382695508,0.3826150160616041,-1.806139282761199,0.43142005100677455
Kerstin Decker,rieck,0.3,29,29,29,1.0,29,1.0,1.0,1.0,,7,7,,0.0,,,0.3839490270782652,-1.683949027078265,0.4800051170705772
Dieter Taszarek,dietze,0.8,56,56,56,1.0,56,1.0,1.0,1.0,,2,2,,0.0,,,0.3839490270782652,-2.183949027078265,0.2811960312222186
